Código CNO-11: 1111,"MIEMBROS DEL PODER EJECUTIVO (NACIONAL, AUTONÓMICO Y LOCAL) Y DEL PODER LEGISLATIVO",,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  84: Administración Pública y defensa; Seguridad Social obligatoria",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Presidentes del Gobierno
-  Ministros del gobierno
-  Diputados al Parlamento
"OCUPACIONES INCLUIDAS:
-  Directores de comercialización
-  Directores de comercio exterior
-  Directores de ventas
-  Directores de servicio postventa
-  Directores de departamentos de estudios de mercado
-  Directores de marketing",,"OCUPACIONES AFINES NO INCLUIDAS:
- No constan",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP):  no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  directores  comerciales  y  de  ventas  planifican,  dirigen  y  coordinan  las  actividades  de  ventas  y comercialización  de  una  empresa  u  organización,  o  de  empresas  que  prestan  servicios  de  ventas  y comercialización a otras empresas u organizaciones.
Entre sus tareas se incluyen:
-  planificar  y  organizar  programas  especiales  de  venta  y  comercialización  basados  en  el  estado  de  las ventas y la evaluación del mercado;
-  fijar las listas de precios, los porcentajes de descuento y los plazos de entrega, los presupuestos para campañas de promoción de ventas, los métodos de venta, y los incentivos y campañas especiales;
-  establecer y dirigir los procedimientos operativos y administrativos relativos a las actividades de ventas y comercialización;
-  dirigir y gestionar las actividades del personal de ventas y comercialización;
-  planificar y dirigir el trabajo diario;
-  establecer  y  gestionar  presupuestos,  controlar  los  gastos  y  asegurar  la  utilización  eficiente  de  los recursos;
-  controlar la selección, formación y rendimiento del personal;
-  representar  a  la  empresa  u  organización  en  convenciones  de  ventas  y  comercialización,  ferias  de muestras y otros foros.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11: 1221,DIRECTORES COMERCIALES Y DE VENTAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,,X
Columna cervical,X,,,,,Atención al público,,,X,
Columna dorsolumbar,X,,,,,Toma de decisiones,,,,X
Hombro,X,,,,,Atención/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,X,,,,,Dependencia,X,,,
Cadera,X,,,,,Visión,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,X,,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,,,X,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,X,,,
Estática,X,,,,,Profunda,X,,,
Dinámica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Utilización de pantallas de visualización de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- Posibilidad de jornada laboral amplia y/o irregular",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11: 1222,DIRECTORES DE PUBLICIDAD Y RELACIONES PÚBLICAS,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  73: Publicidad y estudios de mercado
Pueden  desarrollar  su  actividad  en  numerosos  sectores  de  actividad económica",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Directores de publicidad
-  Directores de relaciones públicas
-  Directores de gabinetes de prensa",,"OCUPACIONES AFINES NO INCLUIDAS:
- No constan",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP):  no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  directores  de  publicidad  y  relaciones  públicas  planifican,  dirigen  y  coordinan  las  actividades  de publicidad,  relaciones  públicas  e  información  al  público de  una  empresa  u  organización,  o  de  empresas que prestan servicios relacionados a otras empresas u organizaciones.
Entre sus tareas se incluyen:
-  planificar  dirigir  y  coordinar  las  actividades  de  publicidad  y  relaciones  públicas  de  la  empresa  u organización;
-  negociar  contratos  de  publicidad  con  clientes  o  con  periódicos,  emisoras  de  radio  y  televisión, organizaciones deportivas y culturales y agencias de publicidad;
-  planificar   y   gestionar   programas   de   información   destinados   a   las   autoridades,   los   medios   de comunicación de masas y al público en general sobre los planes, logros y opiniones de la empresa u organización;
-  dirigir y gestionar las actividades del personal de publicidad y relaciones públicas;
-  establecer  y  gestionar  presupuestos,  controlar  los  gastos  y  asegurar  la  utilización  eficiente  de  los recursos;
-  establecer y dirigir los procedimientos operativos y administrativos;
-  planificar y dirigir el trabajo diario;
-  controlar la selección, formación y rendimiento del personal.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11: 1222,DIRECTORES DE PUBLICIDAD Y RELACIONES PÚBLICAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,,X
Columna cervical,X,,,,,Atención al público,,,X,
Columna dorsolumbar,X,,,,,Toma de decisiones,,,,X
Hombro,X,,,,,Atención/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,X,,,,,Dependencia,X,,,
Cadera,X,,,,,Visión,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,X,,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,,,X,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,X,,,
Estática,X,,,,,Profunda,X,,,
Dinámica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Utilización de pantallas de visualización de datos
- Manejo de vehículos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- Posibilidad de jornada laboral amplia y/o irregular",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11: 1223,DIRECTORES DE INVESTIGACIÓN Y DESARROLLO,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  72: Investigación y desarrollo
Pueden  desarrollar  su  actividad  en  numerosos  sectores  de  actividad económica",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Directores de desarrollo de productos
-  Directores de departamentos de investigación y desarrollo (I+D)",,"OCUPACIONES AFINES NO INCLUIDAS:
- No constan",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP):  no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los directores de investigación y desarrollo planifican, dirigen y coordinan las actividades de investigación y  desarrollo  de  una  empresa  u  organización  o  de  empresas  que  prestan  servicios  relacionados  a  otras empresas u organizaciones.
Entre sus tareas se incluyen:
-  planificar,  dirigir  y  coordinar  las  actividades  de  investigación  y  desarrollo,  tanto  las  de  la  propia empresa  u  organización  como  las  confiadas  por  otras  organizaciones  de  investigación,  para  crear procedimientos,   productos,   conocimientos   o   modos   de   utilización   de   materiales   nuevos   o perfeccionados;
-  planificar el programa general de investigación y desarrollo de la empresa u organización, definir las metas de los proyectos y fijar sus presupuestos;
-  dirigir y gestionar las actividades del personal de investigación y desarrollo;
-  establecer  y  gestionar  presupuestos,  controlar  los  gastos  y  asegurar  la  utilización  eficiente  de  los recursos;
-  establecer y dirigir los procedimientos operativos y administrativos;
-  planificar y dirigir el trabajo diario;
-  controlar la selección, formación y rendimiento del personal;
-  representar a la empresa u organización en convenciones, seminarios o conferencias.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11: 1223,DIRECTORES DE INVESTIGACIÓN Y DESARROLLO,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,,X
Columna cervical,X,,,,,Atención al público,,,X,
Columna dorsolumbar,X,,,,,Toma de decisiones,,,,X
Hombro,X,,,,,Atención/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,X,,,,,Dependencia,X,,,
Cadera,X,,,,,Visión,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,X,,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,,,X,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,X,,,
Estática,X,,,,,Profunda,X,,,
Dinámica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Utilización de pantallas de visualización de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- Posibilidad de jornada laboral amplia y/o irregular",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11: 1311,DIRECTORES DE PRODUCCIÓN DE EXPLOTACIONES AGROPECUARIAS Y FORESTALES,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  01: Agricultura, ganadería, caza y servicios relacionados con las mismas
?  02: Silvicultura y explotación forestal",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Directores de silvicultura
-  Directores de explotaciones agrícolas
-  Directores de explotaciones ganaderas",,"OCUPACIONES AFINES NO INCLUIDAS:
- 611: Agricultores propietarios",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP):  no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los directores de producción de explotaciones agropecuarias y forestales planifican, dirigen y coordinan la producción de operaciones a gran escala agrícola, hortícola y forestal, tales como plantaciones, grandes haciendas, granjas colectivas y cooperativas agrícolas para cultivar y cosechar cultivos, o para alimentar y criar ganado.
Entre sus tareas se incluyen:
-  efectuar  el  seguimiento  de  la  actividad  del  mercado  de  la  agricultura  y  la  silvicultura  y  planificar  la producción para satisfacer los requerimientos del contrato y la demanda del mercado;
-  establecer  y  gestionar  presupuestos,  supervisar  el  rendimiento  y  los  costos  de  producción,  registrar información relativa a la gestión agraria, y preparar informes financieros y operativos;
-  acordar con los compradores los términos de las ventas de cultivos y ganado;
-  contratar con agricultores o propietarios independientes la producción de cultivos y el ganado, o para gestionar la producción;
-  planificar el tipo, intensidad y secuencia de las operaciones agrícolas (por ejemplo, determinar el mejor momento para plantar, pulverizar y cosechar);
-  analizar el suelo para determinar los tipos y cantidades de fertilizantes necesarios para maximizar la producción;
-  comprar   maquinaria,   equipamiento   y   suministros   tales   como   tractores,   semillas,   fertilizantes   y productos químicos;
-  identificar y controlar toxinas ambientales, malas hierbas, plagas y enfermedades en la agricultura y los bosques;
-  organizar operaciones agrícolas tales como el mantenimiento de edificios, sistemas de abastecimiento de agua y equipamiento;
-  dirigir y coordinar actividades tales como la plantación, el riego, la aplicación de productos químicos, la cosecha y su clasificación;
-  inspeccionar  plantaciones  y  campos  para  determinar  fechas  de  maduración  de  los  cultivos,  o  para estimar el daño potencial sobre cultivos causados por el clima;
-  supervisar  la  selección,  formación  y  desempeño  de  los  trabajadores  agrícolas  y  forestales  y  de  los contratistas.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11: 1311,DIRECTORES DE PRODUCCIÓN DE EXPLOTACIONES AGROPECUARIAS Y FORESTALES,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,,X
Columna cervical,X,,,,,Atención al público,,X,,
Columna dorsolumbar,X,,,,,Toma de decisiones,,,,X
Hombro,X,,,,,Atención/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,X,,,,,Dependencia,X,,,
Cadera,X,,,,,Visión,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,X,,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,,X,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,X,,,
Estática,X,,,,,Profunda,X,,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
POSIBLES RIESGOS Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Utilización de pantallas de visualización de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- Posibilidad de jornada laboral amplia y/o irregular",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11: 1312,DIRECTORES DE PRODUCCIÓN DE EXPLOTACIONES PESQUERAS Y ACUÍCOLAS,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
? 03: Pesca y acuicultura",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Directores de explotaciones acuícolas
-  Directores de piscifactorías
-  Directores de empresas pesqueras",,"OCUPACIONES AFINES NO INCLUIDAS:
- 1120: Directores generales de compañías pesqueras
- 6421: Piscicultores
- 6421: Piscicultores propietarios
- 6421: Cultivadores de ostras
- 6422: Patrones de buques en aguas dulces y aguas costeras
- 6423: Patrones de pesca (altura)",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP):  no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  directores  de  producción  de  explotaciones  pesqueras  y  acuícolas  planifican,  dirigen  y  coordinan  la producción  en  gran  escala  de  piscicultura  y  operaciones  de  pesca  de  captura  y  de  cosecha  de  peces  y mariscos,  y  la  cría  de  peces,  mariscos  u  otras  formas  de  vida  acuática,  tales  como  cultivos  para  fines alimenticios o para su posterior liberación en agua dulce o salada.
Entre sus tareas se incluyen:
-  efectuar  el  seguimiento  del mercado  de  piscicultura y  pesca  y  planificar  la  producción  y  la  actividad pesquera para satisfacer los requerimientos contractuales y la demanda del mercado;
-  establecer  y  gestionar  presupuestos,  supervisar  el  rendimiento  y  costos  de  la  producción,  registrar informaciones tales como prácticas de gestión pesquera, y preparar informes financieros y operativos;
-  acordar con los compradores los términos de venta de productos y capturas;
-  contratar con los patrones de pesca o los propietarios de los buques y de las granjas de piscicultura las operaciones de pesca y piscicultura, o para gestionar la producción;
-  realizar  y  organizar  exámenes  de  existencias  de  piscicultura  o  de  pesca  con  el  fin  de  identificar enfermedades o parásitos;
-  elaborar y coordinar actividades para mejorar la incubación de peces y sus tasas de crecimiento, y para prevenir enfermedades en salas de incubación;
-  efectuar el seguimiento de los entornos medioambientales para mantener o mejorar las condiciones de la vida acuática;
-  dirigir  y  supervisar  la  captura  y  las  zonas  de  desove  de  peces,  la  incubación  de  huevos  y  la  cría  de alevines, aplicando el conocimiento de gestión y técnicas de cultivo de peces;
-  coordinar la selección y mantenimiento de las existencias de crías;
-  dirigir  y  supervisar  la  transferencia  de  peces  maduros  a  lagos,  estanques,  arroyos,  o  depósitos comerciales;
-  comprar maquinaria, equipamiento y suministros tales como barcos y redes de pesca;
-  organizar operaciones tales como el mantenimiento de los buques, embarcaciones y equipos;
-  supervisar  la  selección,  formación  y  desempeño  de  trabajadores  y  contratistas  de  piscicultura  o  de pesca.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11: 1312,DIRECTORES DE PRODUCCIÓN DE EXPLOTACIONES PESQUERAS Y ACUÍCOLAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,,X
Columna cervical,X,,,,,Atención al público,,X,,
Columna dorsolumbar,X,,,,,Toma de decisiones,,,,X
Hombro,X,,,,,Atención/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,X,,,,,Dependencia,X,,,
Cadera,X,,,,,Visión,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,X,,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,,,X,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,X,,,
Estática,X,,,,,Profunda,X,,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
POSIBLES RIESGOS Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Manejo de vehículos
- Utilización de pantallas de visualización de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- Posibilidad de jornada laboral amplia y/o irregular",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11: 1313,DIRECTORES DE INDUSTRIAS MANUFACTURERAS,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  Pueden estar incluidos todos los sectores comprendidos entre el 10 y el 33 (Sección de Industria manufacturera, según actividad)",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Fabricantes
-  Directores de industrias manufactureras
-  Directores de producción y operaciones (industrias manufactureras)",,"OCUPACIONES AFINES NO INCLUIDAS:
- 320: Supervisores de industrias manufactureras",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP):  no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los directores de industrias manufactureras planifican, dirigen y coordinan las actividades relativas a la producción de bienes, la producción y la distribución de electricidad, gas y agua y la recogida, tratamiento y eliminación de residuos. Se recogen en este grupo tanto los directores de departamentos de producción de grandes empresas como los directores de pequeñas empresas manufactureras.
Entre sus tareas se incluyen:
-  definir, aplicar y supervisar estrategias, políticas y planes de producción;
-  planificar detalles de las actividades de producción en términos de calidad y cantidad del producto, costes, tiempos y necesidades de mano de obra;
-  controlar el funcionamiento de la planta de producción y de los procedimientos de calidad mediante la planificación del mantenimiento, la indicación de las horas de funcionamiento y el suministro de piezas y utillaje;
-  establecer y gestionar presupuestos, controlar el producto y los costes de producción, y ajustar los procesos y recursos para minimizar los costes;
-  consultar a otros directores sobre cuestiones de producción e informarles de ellas;
-  controlar la adquisición e instalación de nuevas instalaciones y equipos;
-  controlar la preparación de registros e informes de producción;
-  coordinar el cumplimiento de los requisitos de salud y seguridad en el trabajo;
-  identificar oportunidades de negocio y determinar los productos que deben fabricarse;
-  estudiar y aplicar los requisitos legales y reglamentarios que afectan a las operaciones de fabricación y al medio ambiente;
-  controlar la fijación de cuotas para la fabricación de bienes especializados y celebrar contratos con clientes y proveedores;
-  controlar la selección, formación y rendimiento del personal.",,,,,,,,,,
